,paper1,paper2,pub1,pub2,stack1,stack2,comp1,comp2,pos1b,pos2b
265,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
266,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
267,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
268,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
269,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
270,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
271,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
272,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
273,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
274,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I13184[""publication: No title given 25631219101""]>","<Item I34380[""publication: A 43pJ/Cycle Non-Volatile Microcontroller with 4.7μs Shutdown/Wake-up Integrating 2.3-bit/Cell Resistive RAM and Resilience Techniques""]>","<Item I76227[""TiN/Hf/HfOx/TiN""]>","<Item I86221[""TiN/HfO2/Ti/TiN""]>","<Item I6118[""TiN""]>","<Item I6118[""TiN""]>",3,3
275,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",3,2
276,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",3,4
277,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",3,4
278,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I94114[""publication: Nat. Mater.""]>","<Item I16712[""publication: Excellent selector characteristics of nanoscale VO2 for high-density bipolar ReRAM applications""]>","<Item I88802[""Pt/Ta2O5-x/TaO2-x/Pt""]>","<Item I26347[""Pt/VO2/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",3,2
279,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I47520[""publication: Hardware implementation of memristorbased artificial neural networks""]>","<Item I82668[""publication: presented at *IEEE Int. Electron Device Meet.*""]>","<Item I23249[""publication: Fully memristive neural networks for pattern classification with unsupervised learning""]>","<Item I67803[""Ta/TaOx/TiO2/Ti""]>","<Item I12287[""Ta/Pd/HfO2/Pt/Ti""]>","<Item I6114[""Ta""]>","<Item I6116[""Ti""]>",3,4
280,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
281,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
282,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
283,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I93860[""publication: Memristors with difusive dynamics as synaptic emulators for neuromorphic computing""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I63066[""Pt/Ag:SiOxNy/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
284,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
285,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
286,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
287,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I28840[""publication: Varistor-type bidirectional switch (JMAX>107A/cm2 , selectivity ∼104 ) for 3D bipolar resistive memory arrays""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I58157[""Pt/TaOx/TiO2/TaOx/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
288,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
289,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
290,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
291,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I8849[""publication: Trilayer tunnel selectors for memristor memory cells""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I27966[""Pt/TaN1+x/Ta2O5/TaN1+x/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,4
292,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I16712[""publication: Excellent selector characteristics of nanoscale VO2 for high-density bipolar ReRAM applications""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I26347[""Pt/VO2/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
293,"<Item I18540[""publication: Recommended Methods to Study Resistive Switching Devices""]>","<Item I70494[""publication: Memristive crossbar arrays for brain-inspired computing""]>","<Item I79796[""publication: No title given 41246013015""]>","<Item I16712[""publication: Excellent selector characteristics of nanoscale VO2 for high-density bipolar ReRAM applications""]>","<Item I79564[""Pt/TaOx/Pt""]>","<Item I26347[""Pt/VO2/Pt""]>","<Item I6109[""Pt""]>","<Item I6109[""Pt""]>",2,2
